user_id,inquiry_time,category,content,is_price_complaint
tb_1309779,2023-01-09 09:11:06,色号推荐,麻烦问下，嘴唇发紫求介绍，砖红会不会涂不匀吗,False
tb_7633999,2023-01-11 14:20:54,会员权益,入会有什么礼包吗？??,False
tb_9406991,2023-01-11 12:20:19,色号推荐,我想问下我是橄榄皮，999会不会带荧光...,False
tb_8738640,2023-01-09 21:57:27,会员权益,入会有什么礼包吗？！！,False
tb_3455700,2023-01-11 06:57:30,价格异常,价格是不是算错了？,True
tb_5691117,2023-01-07 17:29:58,赠品活动,客官，囤 2 支 是送 2 个 福利 吗？,False
tb_5319995,2023-01-10 05:27:57,赠品活动,亲，有小镜子吗阿,False
tb_7749163,2023-01-09 09:38:51,活动咨询,我想问下几点有秒杀呗❓,False
tb_9181183,2023-01-11 23:45:12,价格咨询,我想问下为什么你家费用比别人家贵这么多！,True
tb_6573606,2023-01-11 17:22:26,会员积分,嗨，积分有啥用呗,False
tb_4719266,2023-01-07 14:10:07,赠品活动,在么能送两个化妆棉吗阿,False
tb_4680387,2023-01-15 04:45:03,物流进度,发到深圳居然要这么久？,False
tb_3590441,2023-01-08 12:32:31,发货时效,客官，我是急单，立刻能出库吗不,False
tb_5385793,2023-01-15 15:32:17,发票与支付,我想问下能分期吗！,False
tb_3497642,2023-01-08 19:30:15,色号推荐,我就问下，纠结死我了，南瓜色和南瓜色，冷白皮怎么选呢,False
tb_9161090,2023-01-09 18:06:44,优惠规则,在么你们这满减规则太绕了，看晕了！,False
tb_7638631,2023-01-11 20:13:48,色号推荐,您好，有没有适合黄皮的本命色号呗,False
tb_5286741,2023-01-14 15:52:18,价格异常,直播说是这个价，怎么这里不一样？,False
tb_9608191,2023-01-08 01:19:21,下单前咨询,在么这两支哪个更适合日常涂？,False
tb_3881397,2023-01-12 03:40:43,价格咨询,我就问下，能不能少点吗,False
tb_4588799,2023-01-14 08:09:11,商品咨询,麻烦问下，这个遮盖力怎么样不,False
tb_7600558,2023-01-14 08:44:38,有包装盒吗,配袋子吗？要送女朋友,False
tb_4627661,2023-01-15 04:44:39,物流进度,客官，，这也太慢了吧吗,False
tb_2576494,2023-01-14 19:00:22,发货时效,我在天津，多久能到？,False
tb_4511957,2023-01-14 10:57:53,赠品活动,您好，美妆蛋会和正品一起揽收吗呢,False
tb_9987043,2023-01-07 20:59:00,库存与补货,有没有现货可以马上发？,False
tb_6800583,2023-01-09 16:32:40,商品咨询,色号是印在底部的吗？,False
tb_1575031,2023-01-07 14:13:47,赠品缺失,收到了，但是没有赠品💩,False
tb_5592403,2023-01-14 11:10:50,订单修改,嗨，拍错规格了呢,False
tb_4245854,2023-01-10 04:38:36,有包装盒吗,您好，送人的呀,False
tb_2946709,2023-01-10 15:22:31,破损漏液,嗨，包装坏了！,False
tb_3688877,2023-01-15 00:41:30,价格咨询,你好，有没有那种两支装的套餐钱不,False
tb_1100193,2023-01-09 09:23:09,赠品活动,我想问下多送点福利可以吗...,False
tb_6482918,2023-01-15 02:48:06,商品咨询,管身是塑料的还是玻璃的？有质感吗？,False
tb_8603034,2023-01-08 05:49:45,活动咨询,你好，什么时候有活动不,False
tb_8543347,2023-01-12 08:10:52,有包装盒吗,包装结实点，别压坏了，是礼物,False
tb_3090560,2023-01-13 17:49:30,价格咨询,您好，怎么比我上次拍下贵了吗,True
tb_4915216,2023-01-09 15:45:35,活动咨询,您好，马上拍能享受最近的优惠吗吗,False
tb_2813330,2023-01-14 18:51:36,库存与补货,有没有现货可以马上发？,False
tb_5546872,2023-01-09 11:07:15,地址修改,快递在路上可以改地址吗？,False
tb_5585212,2023-01-14 16:57:25,正品咨询,支持专柜验货吗,False
tb_2452934,2023-01-12 04:26:54,有包装盒吗,我想问下有礼盒吗？？,False
tb_9327517,2023-01-11 14:31:45,赠品活动,我想问下满减和礼品能一起享受吗不,False
tb_6981994,2023-01-14 11:31:54,发货时效,货哪个仓库发？,False
tb_8673135,2023-01-11 07:10:26,色号推荐,客官，过年，砖红会不会太有攻击性？？,False
tb_4252380,2023-01-15 09:25:18,会员权益,您好，会员有啥福利呢,False
tb_9554929,2023-01-10 08:31:18,发货时效,新疆可以当天发货吗？,False
tb_3176228,2023-01-11 01:09:43,色号推荐,我就问下，想要提气色一点的，选奶茶色还是白桃乌龙不,False
tb_8130885,2023-01-07 04:21:28,物流进度,货显示揽收是什么意思？,False
tb_7039808,2023-01-12 12:28:21,价格异常,第二件半价怎么没减,False
tb_4542894,2023-01-15 16:31:29,退款售后,能不能直接退款？,False
tb_4011005,2023-01-11 05:32:34,优惠规则,你好，你们这满减规则太绕了，看晕了阿👋,False
tb_2544022,2023-01-08 04:10:06,活动咨询,您好，大促多会儿开始...,False
tb_8870079,2023-01-07 09:41:37,活动咨询,我说限时抢购怎么参加！,False
tb_8155182,2023-01-08 02:44:35,活动咨询,在么怎么参加这个大促阿,False
tb_9309415,2023-01-09 09:38:07,质量问题,颜色完全不一样，这就是诈骗,False
tb_5389495,2023-01-11 18:30:45,优惠规则,客官，这2张优惠券能一起用吗？？,False
tb_3742300,2023-01-14 03:19:15,保质期咨询,发过来的货不会是临期的吧？,False
tb_4376882,2023-01-10 02:36:52,成分安全,在吗？成分安全吗呗,False
tb_6667419,2023-01-13 03:13:54,色号推荐,在么有没有那种纯欲风的颜色！,False
tb_7603984,2023-01-14 08:08:32,发货时效,麻烦问下，我家这边EMS经常不行，能发韵达吗呗,False
tb_2439008,2023-01-11 20:51:31,物流进度,快递一直没更新,False
tb_9853952,2023-01-15 15:24:24,色号推荐,麻烦问下，浅唇涂后妈色会变色吗阿,False
tb_7255930,2023-01-11 00:39:34,会员积分,积分什么时候过期？！！,False
tb_2217148,2023-01-11 13:07:00,赠品活动,我说能不能多给点试色卡？？,False
tb_2800796,2023-01-11 09:14:58,色号推荐,我想问下去上班，想涂个喜庆点的！,False
tb_8361672,2023-01-15 17:46:32,色号推荐,我就问下，我是浅唇，求推荐个温柔的颜色呢💅,False
tb_1475363,2023-01-08 06:50:57,色号推荐,我是白皮，求推荐个自然的颜色？？,False
tb_5126431,2023-01-09 02:38:12,会员权益,会员免运费吗？...,False
tb_5404749,2023-01-14 17:22:41,会员权益,怎么成为会员？！！,False
tb_3115916,2023-01-07 02:36:53,活动咨询,麻烦问下，最近有什么促销吗！,False
tb_2860225,2023-01-13 08:00:44,活动咨询,麻烦问下，活动持续几天呀...,False
tb_5998723,2023-01-10 04:52:24,商品咨询,在么是新款吗！,False
tb_6985289,2023-01-09 07:05:23,活动咨询,嗨，怎么参加这个活动吗,False
tb_6357013,2023-01-11 07:35:53,物流进度,亲，帮我看一下物流，太慢了...,False
tb_5670394,2023-01-10 09:42:05,活动咨询,我想问下最近有什么满减活动吗阿,False
tb_4664576,2023-01-11 06:03:57,发货时效,天津今天下单能今天发吗,False
tb_9810845,2023-01-14 10:34:49,价格咨询,在么怎么涨价了，真麻烦...,False
tb_6792151,2023-01-15 23:05:13,发货时效,新疆三天内能到吗？,False
tb_4267410,2023-01-11 21:06:02,正品咨询,怎么扫码查防伪？扫哪里？,False
tb_7384140,2023-01-08 22:41:28,商品咨询,色号是印在底部的吗？,False
tb_2517717,2023-01-10 06:06:48,赠品活动,客官，能不能多给点试色卡阿,False
tb_2766331,2023-01-12 01:31:09,赠品活动,您好，福利需要满多少才送！,False
tb_3493500,2023-01-07 08:53:44,会员权益,会员免运费吗？真的,False
tb_1365672,2023-01-11 11:33:18,订单修改,亲，我想换个色？？,False
tb_9769955,2023-01-15 21:31:55,物流进度,单子卡住不动了,False
tb_4787565,2023-01-13 02:30:00,活动咨询,我就问下，现在已经开始打折了吗...,False
tb_9338032,2023-01-09 18:35:16,色号推荐,在吗？嘴唇偏深求安利，Ruby会不会涂不匀呗,False
tb_3861697,2023-01-15 06:29:02,色号推荐,亲，后妈色和南瓜色哪个更气场全开呢,False
tb_4126737,2023-01-09 04:37:33,正品咨询,承诺假一赔十吗？,False
tb_1557822,2023-01-10 16:35:35,下单前咨询,有没有试色卡可以先买？,False
tb_5524175,2023-01-11 13:00:02,地址修改,可以帮我改下收货地址吗？,False
tb_7857428,2023-01-11 13:34:44,赠品活动,我就问下，囤 2 支 是送 2 个 mini唇釉 吗呢,False
tb_1804538,2023-01-14 04:22:01,发货时效,内蒙古发货会不会延迟,False
tb_3148456,2023-01-12 10:27:49,订单修改,您好，拍错规格了吗,False
tb_8046236,2023-01-14 05:20:56,优惠规则,在吗？拍两件立减必须是同色号吗呗,False
tb_9874596,2023-01-11 09:20:07,订单修改,您好，拍错规格了阿,False
tb_2009807,2023-01-10 19:54:27,退款售后,我要退货,False
tb_6163456,2023-01-08 19:50:49,优惠规则,麻烦问下，买一送一和200减50是叠加的吗呀,True
tb_7474488,2023-01-07 10:57:00,物流进度,物流会不会寄丢了？,False
tb_2857725,2023-01-11 23:38:37,会员权益,你好，怎么入会！,False
tb_3108458,2023-01-08 04:45:16,地址修改,拍错了地址，能帮我改一下吗,False
tb_4223454,2023-01-15 22:25:06,色号推荐,你好，我是橄榄皮，斩男色会不会带荧光阿,False
tb_9259994,2023-01-09 08:47:15,地址修改,没发货前能改地址吗？,False
tb_5754209,2023-01-11 06:01:14,优惠规则,嗨，搞半天优惠券没法抵扣，怎么回事呢,False
tb_3885700,2023-01-13 02:18:53,其他咨询,人呢？,False
tb_7609121,2023-01-08 11:42:42,地址修改,快递在路上可以改地址吗？🥺,False
tb_9396684,2023-01-09 13:15:29,优惠规则,客官，优惠券在哪领...,False
tb_1972566,2023-01-08 01:27:05,色号推荐,麻烦问下，我是橄榄皮，后妈色会不会带荧光！,False
tb_3923757,2023-01-10 15:54:39,色号推荐,亲，明天要过年，有没有合适的介绍...,False
tb_2114935,2023-01-09 07:24:44,活动咨询,在吗？百亿补贴怎么参加阿,False
tb_1500622,2023-01-07 02:13:56,有包装盒吗,有送礼包装吗？不要把价格单放进去??,True
tb_8429250,2023-01-11 15:53:26,发货时效,我在东北，多久能到？,False
tb_4630568,2023-01-07 15:13:50,物流进度,包裹到哪一步了？,False
tb_1091629,2023-01-10 00:54:40,发货时效,新疆三天内能到吗,False
tb_2977278,2023-01-15 23:10:54,赠品活动,客官，节日活动有什么美妆蛋呀,False
tb_5100639,2023-01-13 07:08:23,库存与补货,这个还有现货吗？,False
tb_6506685,2023-01-14 00:56:26,售后进度,我都把单号填上去了，怎么还没反应？,False
tb_5709527,2023-01-12 16:15:00,发货时效,深圳多久能收到？,False
tb_8904158,2023-01-14 08:41:15,物流进度,货卡住不动了,False
tb_7229545,2023-01-07 09:14:39,价格咨询,亲，姨妈色单支多少费用阿,False
tb_9202097,2023-01-08 04:27:56,下单前咨询,有没有试色卡可以先买？,False
tb_1884887,2023-01-14 08:59:27,活动咨询,平时买是不是更便宜呗,False
tb_5437072,2023-01-15 12:49:21,破损漏液,客官，包装坏了呢,False
tb_6143711,2023-01-10 07:10:56,活动咨询,亲，最近有什么大促吗不,False
tb_8027931,2023-01-09 23:24:53,活动咨询,你好，怎么参加这个活动！,False
tb_9825387,2023-01-09 13:38:13,赠品活动,您好，这个有赠品送吗？？,False
tb_3512280,2023-01-11 06:50:31,赠品活动,客官，这会儿下单送什么小样呢,False
tb_4661988,2023-01-09 06:27:23,色号推荐,给女朋友拍下，要那种礼盒好看颜色又正的呀,False
tb_7644584,2023-01-07 03:28:59,使用方法,这一款怎么涂不显唇纹呀？,False
tb_8825374,2023-01-11 03:33:50,色号推荐,在么有没有适合黄黑皮的本命色号阿,False
tb_5219968,2023-01-12 18:55:29,发货时效,天津春节前能收到吗？,False
tb_9454450,2023-01-13 02:05:28,价格咨询,在吗？要是拍下完就降价了怎么办呗,False
tb_3910553,2023-01-13 11:04:56,价格咨询,我说能不能给个内部价呢,False
tb_8846760,2023-01-13 22:44:58,下单前咨询,第一次买你家，求推荐个不踩雷的💖,False
tb_3784681,2023-01-14 20:56:24,正品咨询,我说是正品吗呢👀,False
tb_5888755,2023-01-13 08:10:03,价格咨询,那个，我看免税店才卖几十块，你们能打个折吗吗,False
tb_2797008,2023-01-12 08:42:49,价格咨询,在么会员价格是多少呀不,True
tb_9739015,2023-01-13 14:44:26,赠品活动,你好，抖音说送小样，这里送吗吗,False
tb_9716603,2023-01-07 03:05:44,商品咨询,管身是塑料的还是玻璃的？有质感吗？ ,False
tb_2657957,2023-01-11 01:10:10,物流进度,物流能不能加快派送？,False
tb_6030486,2023-01-07 09:40:27,发货时效,最近期间发货会慢吗？,False
tb_4638687,2023-01-13 14:26:26,物流进度,现在单子到哪了？❓,False
tb_3771006,2023-01-09 12:17:48,商品咨询,有没有实拍图发我看看？,False
tb_8111137,2023-01-12 18:40:00,价格咨询,我想问下烂番茄色单支多少金额不,False
tb_2027857,2023-01-07 19:07:40,下单前咨询,有没有试色卡可以先买,False
tb_1690184,2023-01-09 14:57:13,价格咨询,你好，怎么比我上次拍下贵了阿,True
tb_4030225,2023-01-13 13:42:58,物流进度,嗨，已出库是什么意思？,False
tb_9900523,2023-01-07 15:55:24,商品咨询,麻烦问下，是新款吗...,False
tb_2187719,2023-01-14 16:58:28,色号推荐,亲，过年，白桃乌龙会不会太有攻击性...,False
tb_7913066,2023-01-15 10:01:24,售后进度,退款进度到哪一步了？,False
tb_7437796,2023-01-07 05:32:40,赠品活动,嗨，这会儿拍有送礼品吗阿,False
tb_7023890,2023-01-08 04:06:06,发货时效,在吗？承诺多会儿寄出呀呀,False
tb_3539427,2023-01-11 20:46:50,活动咨询,在吗？多会儿开始百亿补贴呀,False
tb_6669482,2023-01-07 19:47:32,活动咨询,在吗？最近有什么打折吗...,False
tb_3573903,2023-01-07 19:50:12,赠品活动,亲，节日活动有什么福利？？,False
tb_5649286,2023-01-14 18:18:06,物流进度,到新疆的，我的单子怎么不动了？,False
tb_8110540,2023-01-10 18:57:49,物流进度,物流怎么好几天没动静？,False
tb_4606380,2023-01-08 01:22:38,优惠规则,我就问下，入会领的津贴有门槛吗呗,False
tb_9138649,2023-01-07 08:15:51,色号推荐,我就问下，明天要上班，有没有合适的种草吗,False
tb_5388872,2023-01-07 11:40:26,会员权益,怎么成为会员？ ,False
tb_7123328,2023-01-08 14:09:43,色号推荐,亲，去相亲，想涂个提气色点的呀,False
tb_3718356,2023-01-13 08:52:42,赠品活动,我想问下搞 2 支 是送 2 个 美妆蛋 吗呢,False
tb_2790473,2023-01-15 11:12:02,发货时效,东北下单后多久发货？,False
tb_5292331,2023-01-11 11:56:30,赠品活动,我说试色卡会和正品一起发出吗不,False
tb_3901055,2023-01-13 07:39:53,会员权益,嗨，会员有啥福利！,False
tb_1455544,2023-01-09 13:27:01,赠品活动,那个，年货节有送化妆棉吗呢,False
tb_4956376,2023-01-14 05:05:27,有包装盒吗,带不带手提袋呀？,False
tb_6016413,2023-01-09 21:17:55,活动咨询,我说现在拍能享受大促的优惠吗吗,False
tb_7786879,2023-01-09 18:37:57,色号推荐,亲，大干皮闭眼入哪个颜色呢,False
tb_1584131,2023-01-15 23:26:07,物流进度,我就问下，，这也太慢了吧！,False
tb_4252247,2023-01-14 23:03:51,活动咨询,大促怎么玩呢,False
tb_2613884,2023-01-14 11:44:43,物流进度,货到哪一步了？💢,False
tb_8761860,2023-01-10 10:18:49,会员积分,积分什么时候过期？真的,False
tb_2944479,2023-01-13 01:12:01,下单前咨询,嗨，这两支哪个更适合日常涂？,False
tb_2786944,2023-01-10 02:50:00,地址修改,已经发货了还能改地址吗？,False
tb_8345529,2023-01-12 17:30:07,物流进度,发到广州居然要这么久？,False
tb_2917995,2023-01-11 02:59:42,发货时效,我想问下我家这边邮政经常不行，能发EMS吗呗,False
tb_6709956,2023-01-10 17:40:40,价格异常,这个价格怎么算出来的,True
tb_6050974,2023-01-10 04:48:42,发货时效,最近期间发货会慢吗？🤔,False
tb_7077650,2023-01-11 12:01:58,价格异常,第二件半价怎么没减？,False
tb_6443438,2023-01-08 21:39:55,色号推荐,客官，405适合黄黑皮吗，还是只有白皮能涂阿,False
tb_8028819,2023-01-09 11:14:05,退款售后,怎么申请退货？,False
tb_7963095,2023-01-10 14:01:23,发货时效,我想问下活动期间发出会不会巨慢不,False
tb_5592823,2023-01-13 17:11:29,优惠规则,您好，一定要搞两件才有优惠吗，单件没折扣吗呀🆗,False
tb_9734980,2023-01-09 10:39:41,价格咨询,我想问下你们这有保价期吗，刚买完就降价怎么算呗,False
tb_1722610,2023-01-11 23:12:27,发货时效,我想问下我家这边顺丰经常不到，能发中通吗不,False
tb_3846841,2023-01-08 23:12:58,色号推荐,送对象的生日礼物，她是橄榄皮，选哪个好不,False
tb_7187527,2023-01-11 07:06:22,赠品缺失,说好送的怎么没给？骗人吗？,False
tb_2825003,2023-01-09 08:01:42,质地与妆效,涂上有负担感吗？厚重吗？,False
tb_7663305,2023-01-14 03:47:16,优惠规则,客官，不同颜色凑满减还能参加买一送一吗呗,False
tb_7143982,2023-01-13 07:50:05,发货时效,客官，能不能加急揽收，我要送人的？？,False
tb_5566833,2023-01-12 22:50:04,质地与妆效,是那种水光感还是油润感？,False
tb_9339711,2023-01-12 23:56:35,我要投诉,我说如果不处理我就给差评了？？💔,False
tb_9522106,2023-01-11 23:39:50,色号推荐,客官，胡萝卜色和999哪个更适合黄黑皮淡妆涂不,False
tb_5283014,2023-01-15 23:13:32,赠品活动,我就问下，满减和mini唇釉能一起享受吗阿,False
tb_1162878,2023-01-11 21:00:14,商品咨询,我说这个遮盖力怎么样呀,False
tb_1881274,2023-01-10 11:41:45,会员权益,在么会员有啥福利！,False
tb_8043539,2023-01-09 16:13:58,赠品活动,我说马上拍有送小镜子吗！,False
tb_6512337,2023-01-08 06:37:12,优惠规则,您好，你们这满减规则太绕了，看晕了...,False
tb_4504975,2023-01-11 07:08:03,价格咨询,那个，会员费用是多少呀呗,False
tb_1595792,2023-01-11 10:12:36,赠品缺失,为了赠品才买的，结果没发，我很生气,False
tb_3735744,2023-01-09 16:09:18,色号推荐,有没有适合黄黑皮的本命色号！👀,False
tb_1435184,2023-01-12 18:33:05,优惠规则,在吗？弄两个不同色号可以用这张券吗不,False
tb_1729103,2023-01-08 04:20:50,活动咨询,你好，有没有聚划算活动呢,False
tb_5324819,2023-01-12 18:56:35,赠品缺失,麻烦问下，少发了mini唇釉呢,False
tb_9503820,2023-01-15 18:24:45,色号推荐,麻烦问下，不化妆涂哪个颜色更提气色呢,False
tb_8600387,2023-01-08 20:23:15,退款售后,退货入口在哪？,False
tb_6014850,2023-01-13 21:10:35,地址修改,快递在路上可以改地址吗？,False
tb_3871329,2023-01-09 09:18:07,持久与沾杯,你好，持久度怎么样呀🆗,False
tb_1881744,2023-01-10 09:51:08,色号推荐,您好，有没有适合深唇的本命色号！,False
tb_3209622,2023-01-07 12:01:13,优惠规则,亲，满200减20能跨店一起拍吗呀,True
tb_9346318,2023-01-07 05:10:22,优惠规则,亲，一定要囤两件才有优惠吗，单件没折扣吗...,False
tb_7175920,2023-01-08 22:02:07,使用方法,这个可以叠涂透明唇蜜吗？🆗,False
tb_7442136,2023-01-12 12:16:14,库存与补货,现在还有库存吗？❓,False
tb_7229651,2023-01-11 03:43:30,物流进度,到哪里了？我看不到货更新,False
tb_6441547,2023-01-08 20:10:42,色号推荐,嗨，送妹子的生日礼物，她是深唇，选哪个好不,False
tb_2623263,2023-01-09 23:48:16,色号推荐,在吗？想要温柔一点的，选奶茶色还是胡萝卜色呀,False
tb_4953261,2023-01-09 08:00:48,活动咨询,你好，多会儿开始限时抢购不,False
tb_8456450,2023-01-13 00:33:11,赠品活动,在吗？这一套送什么小镜子？,False
tb_6537849,2023-01-08 17:33:26,商品咨询,这个盖子容易漏吗,False
tb_7853713,2023-01-14 04:01:10,活动咨询,我说有没有秒杀活动呢,False
tb_6533709,2023-01-12 07:24:12,地址修改,能帮我拦截一下改地址吗？,False
tb_5691891,2023-01-13 11:21:04,保质期咨询,瓶底有印日期吗？🤔,False
tb_3883899,2023-01-15 17:15:59,活动咨询,亲，活动和双12哪个更优惠多不,False
tb_1715835,2023-01-11 19:20:02,优惠规则,客官，入会券和入会券能叠加不呀,False
tb_3446784,2023-01-11 17:01:50,赠品活动,你好，这个有东西送吗阿,False
tb_7494626,2023-01-11 22:35:06,发货时效,新疆多久发货？,False
tb_6381558,2023-01-15 05:38:29,成分安全,客官，成分安全吗！🧐,False
tb_9425647,2023-01-07 14:32:30,其他咨询,这就没人理了吗？??,False
tb_2684068,2023-01-13 04:57:08,赠品活动,您好，化妆棉是不是送完了呢,False
tb_4120714,2023-01-08 17:39:42,色号推荐,客官，不知道妹子喜欢什么颜色，有没有气场全开的呀,False
tb_8794542,2023-01-12 22:50:34,价格咨询,那个，能不能便宜点！👋,False
tb_6990737,2023-01-13 06:28:24,活动咨询,你好，大促持续几天呀不,False
tb_2714060,2023-01-11 00:31:16,价格咨询,我说支持价保吗，降价了能保价吗...,False
tb_3287149,2023-01-09 13:42:01,赠品活动,您好，节日活动有什么mini唇釉阿,False
tb_1405342,2023-01-13 01:17:00,赠品活动,单支送什么mini唇釉呗,False
tb_3820013,2023-01-10 17:29:22,活动咨询,你好，这个打折什么时候预热...,False
tb_6198923,2023-01-15 15:00:46,质量问题,有色差，和专柜不一样，是不是假的？,False
tb_8506206,2023-01-11 02:05:50,活动咨询,客官，怎么参加这个满减活动！,False
tb_5841420,2023-01-14 21:01:46,赠品活动,我说能不能多送点mini唇釉呀,False
tb_5716355,2023-01-07 04:32:33,赠品缺失,说好送的怎么没给？骗人吗？??,False
tb_2015347,2023-01-09 14:01:57,我要投诉,在吗？这也不行那也不行，那要怎样...,False
tb_9430097,2023-01-08 06:35:53,价格异常,这个价格怎么算出来的？,True
tb_6050421,2023-01-08 18:35:25,赠品活动,在么主播那里和店铺的小样一样吗呢,False
tb_2452683,2023-01-08 06:29:50,地址修改,地址写得不详细，能补充吗？,False
tb_4678431,2023-01-09 07:01:13,物流进度,到深圳的快递，帮我催一下单子，太慢了,False
tb_2364750,2023-01-13 17:26:37,活动咨询,你好，促销规则是怎样的呀,False
tb_6748070,2023-01-11 11:12:08,退款售后,麻烦问下，怎么退货...,False
tb_8988872,2023-01-10 19:49:26,色号推荐,在么砖红会不会比后妈色更深一点呢,False
tb_9334800,2023-01-12 10:27:09,地址修改,能帮我拦截一下改地址吗？...,False
tb_9350131,2023-01-11 09:10:44,活动咨询,客官，大促划算还是双十一划算不,False
tb_1405094,2023-01-14 17:09:24,其他咨询,测试一下,False
tb_3031545,2023-01-10 21:07:11,活动咨询,亲，现在有满减活动吗阿,False
tb_7440605,2023-01-13 20:00:12,色号推荐,你好，嘴唇偏深，涂豆沙色会不会显脏吗,False
tb_3560913,2023-01-11 00:18:45,地址修改,地址写得不详细，能补充吗,False
tb_3161716,2023-01-14 17:35:39,价格咨询,嗨，我是回头客了，能打个折不？？,False
tb_4512437,2023-01-11 23:31:46,商品咨询,色号是印在底部的吗？,False
tb_4967895,2023-01-13 21:05:55,发货时效,那个，年货节期间发出会不会很慢？？,False
tb_9331679,2023-01-14 07:35:22,赠品活动,您好，这会儿拍送什么礼品不,False
tb_3552855,2023-01-14 19:42:58,活动咨询,你好，大促和双十二哪个更划算！,False
tb_2303393,2023-01-11 19:11:54,其他咨询,？？？,False
tb_7182193,2023-01-07 15:14:18,成分安全,有没有酒精？我怕辣嘴巴,False
tb_5154905,2023-01-15 04:29:14,使用方法,咬唇妆怎么画？求教程,False
tb_2091605,2023-01-07 06:31:26,赠品活动,那个，可以能换成礼品吗呗,False
tb_5284735,2023-01-14 17:47:47,物流进度,可以帮忙催下货吗？,False
tb_8199983,2023-01-10 03:33:27,赠品活动,在吗？这个有试色卡送吗吗,False
tb_5198674,2023-01-09 01:49:16,物流进度,货是不是丢件了？,False
tb_8507204,2023-01-08 19:51:46,使用方法,这个可以叠涂透明唇蜜吗？,False
tb_1602714,2023-01-14 14:45:00,价格异常,直播说是这个价，怎么这里不一样？,False
tb_6194815,2023-01-15 13:40:55,订单修改,给我把南瓜色换成姨妈色,False
tb_3840133,2023-01-11 15:07:40,售后进度,能不能催一下退款，我很急,False
tb_3681904,2023-01-14 01:49:20,发货时效,您好，发到东北大概要几号呀🙄,False
tb_6174821,2023-01-09 23:10:57,赠品活动,那个，下单这个会送什么福利呀？？,False
tb_7238263,2023-01-07 23:43:52,退款售后,这个怎么退？,False
tb_1112999,2023-01-10 05:00:57,售后进度,退货显示签收了，为什么还没退款？😡,False
tb_2170285,2023-01-10 22:11:40,质地与妆效,过一会颜色会氧化变深吗,False
tb_1511030,2023-01-15 10:01:36,价格咨询,那个，加上运费一共多少金额不,False
tb_9702625,2023-01-10 08:46:12,赠品活动,您好，两件送什么小镜子呗,False
tb_6588493,2023-01-12 15:17:26,赠品活动,客官，有试用装吗...,False
tb_6847106,2023-01-09 13:14:42,会员积分,积分能兑换什么？,False
tb_7185459,2023-01-14 23:50:22,物流进度,怎么还没到天津啊,False
tb_3031189,2023-01-11 15:18:58,色号推荐,你好，不知道闺蜜喜欢什么颜色，有没有提气色的...,False
tb_2676202,2023-01-09 16:05:31,物流进度,包裹今天能派送吗？,False
tb_1527103,2023-01-09 01:13:46,价格咨询,麻烦问下，是不是先涨价再降价的套路呀阿,False
tb_6699944,2023-01-07 14:01:29,价格咨询,在吗？加上运费一共多少米...,False
tb_8832854,2023-01-12 14:57:48,优惠规则,麻烦问下，如果不凑单直接拍下能便宜点吗...,False
tb_7899228,2023-01-07 04:57:09,商品咨询,这个遮盖力怎么样...,False
tb_7323050,2023-01-11 13:14:20,物流进度,物流怎么好几天没动静,False
tb_2487628,2023-01-13 00:21:57,使用方法,嗨，成膜要多久！🤝,False
tb_7111096,2023-01-08 15:46:53,保质期咨询,是今年生产的吗？,False
tb_9355232,2023-01-13 04:11:09,质量问题,在么涂上嘴巴刺痛，过敏了？？,False
tb_2872362,2023-01-12 01:31:16,赠品活动,我想问下这一套送什么东西呗,False
tb_6106730,2023-01-14 06:17:25,保质期咨询,我看评论说有发到快过期的，你们保证日期吗？,False
tb_2190066,2023-01-10 02:48:16,活动咨询,什么时候开始聚划算呗,False
tb_4796243,2023-01-14 09:51:54,使用方法,能不能用来当腮红用？,False
tb_5484754,2023-01-14 22:21:50,质量问题,荧光感太重了，根本没法涂,False
tb_9850357,2023-01-13 17:53:50,有包装盒吗,配袋子吗？要送女朋友,False
tb_8662549,2023-01-15 22:24:48,发货时效,内蒙古今天下单能今天发吗？,False
tb_4671836,2023-01-09 21:18:08,破损漏液,收到就是干的，是不是漏气了？,False
tb_8610875,2023-01-07 20:15:15,赠品活动,我就问下，直播间说送小镜子，这里送吗？？,False
tb_7636664,2023-01-12 01:28:34,活动咨询,在么这个促销多久预热呗,False
tb_5794158,2023-01-15 12:22:04,优惠规则,您好，你们这满减规则太绕了，看晕了呢,False
tb_1022159,2023-01-07 16:27:26,活动咨询,那个，大促几号截止呢,False
tb_6420362,2023-01-13 19:47:12,库存与补货,现在还有库存吗？,False
tb_7108021,2023-01-12 15:39:15,活动咨询,我说立刻搞算不算大促的优惠...,False
tb_8042427,2023-01-07 20:59:37,色号推荐,我就问下，送给闺蜜拍下哪个色号喜庆呗,False
tb_3096881,2023-01-15 15:49:47,发货时效,客官，马上拍下什么时候能寄出！,False
tb_7812952,2023-01-09 23:54:55,价格异常,这个优惠规则太复杂了看不懂,False
tb_1804080,2023-01-07 19:40:04,活动咨询,你好，年货节持续几天呀阿,False
tb_9597041,2023-01-12 23:58:50,价格咨询,你好，我是回头客了，能便宜点不...,False
tb_1678278,2023-01-13 10:41:56,价格咨询,您好，如果不想要试用装能给个内部价吗？,False
tb_9620018,2023-01-10 06:12:04,质地与妆效,拔干吗...🆗,False
tb_5192259,2023-01-14 00:23:04,会员权益,会员免运费吗？...,False
